timestamp,joint_name,command,command_type
1770546546.5803115,joint1,0.025967483327179148,position
1770546546.5803115,joint2,0.007057850012079011,position
1770546546.5803115,joint3,0.01184434974927058,position
1770546546.5803115,joint4,0.05065922455911406,position
1770546546.6009378,joint1,0.3399406358324938,position
1770546546.6009378,joint2,0.2646639987568029,position
1770546546.6009378,joint3,0.36323653375943926,position
1770546546.6009378,joint4,0.4362888167410887,position
1770546546.621603,joint1,0.6028660831680758,position
1770546546.621603,joint2,0.7106059736357316,position
1770546546.621603,joint3,0.5974970111414014,position
1770546546.621603,joint4,0.5433644845782524,position
1770546546.6423519,joint1,0.7511655275419712,position
1770546546.6423519,joint2,0.7008469201092533,position
1770546546.6423519,joint3,0.7825295016772987,position
1770546546.6423519,joint4,0.7224360287978204,position
1770546546.6628537,joint1,0.5768626574631356,position
1770546546.6628537,joint2,0.6728137070449379,position
1770546546.6628537,joint3,0.6128244485583061,position
1770546546.6628537,joint4,0.5513020621667459,position
1770546546.6831064,joint1,0.4859621435623921,position
1770546546.6831064,joint2,0.31188405578879025,position
1770546546.6831064,joint3,0.41114430437844723,position
1770546546.6831064,joint4,0.3769276546973663,position
1770546546.7041423,joint1,0.12507419945992196,position
1770546546.7041423,joint2,0.034622794169712055,position
1770546546.7041423,joint3,0.15296698992517976,position
1770546546.7041423,joint4,0.11372108313092132,position
1770546546.7244754,joint1,-0.18756418349092302,position
1770546546.7244754,joint2,-0.28283386810580463,position
1770546546.7244754,joint3,-0.3175622589649617,position
1770546546.7244754,joint4,-0.1833098104953223,position
1770546546.7449093,joint1,-0.39637662454032074,position
1770546546.7449093,joint2,-0.47307073822330886,position
1770546546.7449093,joint3,-0.4959120311153733,position
1770546546.7449093,joint4,-0.4463077741041171,position
1770546546.7654212,joint1,-0.4952936039442457,position
1770546546.7654212,joint2,-0.44664452176119473,position
1770546546.7654212,joint3,-0.6249236923224912,position
1770546546.7654212,joint4,-0.5521274584403553,position
1770546546.7859964,joint1,-0.4690323521938099,position
1770546546.7859964,joint2,-0.5308170304144585,position
1770546546.7859964,joint3,-0.5253268802110387,position
1770546546.7859964,joint4,-0.4199870111602746,position
1770546546.8080494,joint1,-0.36208908422839037,position
1770546546.8080494,joint2,-0.35989881529442286,position
1770546546.8080494,joint3,-0.36070081906580465,position
1770546546.8080494,joint4,-0.40260532537265553,position
1770546546.8285017,joint1,-0.1480396008467683,position
1770546546.8285017,joint2,-0.11035154057610509,position
1770546546.8285017,joint3,-0.12020498205133309,position
1770546546.8285017,joint4,-0.1399608632367993,position
1770546546.8487637,joint1,0.08205119108049427,position
1770546546.8487637,joint2,0.14083243505983598,position
1770546546.8487637,joint3,0.05746107505535162,position
1770546546.8487637,joint4,0.09892341195446108,position
1770546546.86914,joint1,0.32523466725940475,position
1770546546.86914,joint2,0.3253971796458714,position
1770546546.86914,joint3,0.32081585880579006,position
1770546546.86914,joint4,0.28164003890093486,position
1770546546.8898084,joint1,0.4223941188705684,position
1770546546.8898084,joint2,0.46313944643966126,position
1770546546.8898084,joint3,0.3606605841150146,position
1770546546.8898084,joint4,0.44999234012465494,position
1770546546.9106822,joint1,0.3881421562367847,position
1770546546.9106822,joint2,0.39382713558957694,position
1770546546.9106822,joint3,0.4721545030605198,position
1770546546.9106822,joint4,0.4921680779723879,position
1770546546.9313545,joint1,0.32651694142609733,position
1770546546.9313545,joint2,0.3547611989174393,position
1770546546.9313545,joint3,0.33504798177883155,position
1770546546.9313545,joint4,0.32642253625954937,position
1770546546.9518805,joint1,0.1334996409695115,position
1770546546.9518805,joint2,0.1331194735642601,position
1770546546.9518805,joint3,0.10984441978105422,position
1770546546.9518805,joint4,0.09150428222495104,position
1770546546.9724648,joint1,-0.04589825743175804,position
1770546546.9724648,joint2,0.002073944653944615,position
1770546546.9724648,joint3,0.06841992204885927,position
1770546546.9724648,joint4,-0.009324468757970265,position
1770546546.9929879,joint1,-0.20104252407086232,position
1770546546.9929879,joint2,-0.2149438587546762,position
1770546546.9929879,joint3,-0.17924789617084194,position
1770546546.9929879,joint4,-0.2081069401525962,position
1770546547.014047,joint1,-0.28438769851268975,position
1770546547.014047,joint2,-0.26738213328318244,position
1770546547.014047,joint3,-0.20417864226235066,position
1770546547.014047,joint4,-0.28976657888522545,position
1770546547.0346956,joint1,-0.281884601123387,position
1770546547.0346956,joint2,-0.42919464356287096,position
1770546547.0346956,joint3,-0.36023317339781025,position
1770546547.0346956,joint4,-0.29834596939935876,position
1770546547.0550597,joint1,-0.29864277522014426,position
1770546547.0550597,joint2,-0.36571340397845825,position
1770546547.0550597,joint3,-0.24613107893358438,position
1770546547.0550597,joint4,-0.31543146411756096,position
1770546547.0758178,joint1,-0.20323733778728903,position
1770546547.0758178,joint2,-0.07159738827249032,position
1770546547.0758178,joint3,-0.11089129593450786,position
1770546547.0758178,joint4,-0.1930774102956913,position
1770546547.0966036,joint1,0.05646029898485361,position
1770546547.0966036,joint2,0.012771299085823508,position
1770546547.0966036,joint3,-0.007831795181450902,position
1770546547.0966036,joint4,0.10989956298808608,position
1770546547.1171944,joint1,0.1379404930568021,position
1770546547.1171944,joint2,0.048329720261909695,position
