timestamp,joint_name,position,velocity,effort
1770546540.765602,left_hip,0.0,0.9424777960769379,0.0
1770546540.765602,left_knee,0.35355339059327373,1.1107207345395915,3.5355339059327373
1770546540.765602,left_wheel,0.0,2.0,0.0
1770546540.765602,right_hip,3.6739403974420595e-17,-0.9424777960769379,3.6739403974420594e-16
1770546540.765602,right_knee,-0.35355339059327373,-1.1107207345395917,-3.5355339059327373
1770546540.765602,right_wheel,0.0,2.0,0.0
1770546540.8050027,left_hip,0.018837155858794013,0.940618031434954,0.18837155858794014
1770546540.8050027,left_knee,0.37505553481522974,1.0387862489162738,3.7505553481522975
1770546540.8050027,left_wheel,0.04,2.0,0.4
1770546540.8050027,right_hip,-0.018837155858794002,-0.940618031434954,-0.18837155858794002
1770546540.8050027,right_knee,-0.37505553481522974,-1.0387862489162738,-3.7505553481522975
1770546540.8050027,right_wheel,0.04,2.0,0.4
1770546540.825934,left_hip,0.03759997006929128,0.9350460771503987,0.3759997006929128
1770546540.825934,left_knee,0.39507750618784515,0.9627521485447782,3.9507750618784514
1770546540.825934,left_wheel,0.08,2.0,0.8
1770546540.825934,right_hip,-0.037599970069291284,-0.9350460771503987,-0.37599970069291283
1770546540.825934,right_knee,-0.3950775061878452,-0.9627521485447781,-3.950775061878452
1770546540.825934,right_wheel,0.08,2.0,0.8
1770546540.8462663,left_hip,0.05621439437571738,0.9257839231812491,0.5621439437571738
1770546540.8462663,left_knee,0.4135402871372809,0.8829185052825946,4.1354028713728095
1770546540.8462663,left_wheel,0.12,2.0,1.2
1770546540.8462663,right_hip,-0.0562143943757173,-0.9257839231812491,-0.562143943757173
1770546540.8462663,right_knee,-0.4135402871372808,-0.8829185052825952,-4.135402871372808
1770546540.8462663,right_wheel,0.12,2.0,1.2
1770546540.8667169,left_hip,0.07460696614945643,0.9128681230177459,0.7460696614945643
1770546540.8667169,left_knee,0.43037101350197177,0.7996003860471572,4.303710135019718
1770546540.8667169,left_wheel,0.16,2.0,1.6
1770546540.8667169,right_hip,-0.07460696614945637,-0.912868123017746,-0.7460696614945638
1770546540.8667169,right_knee,-0.43037101350197166,-0.7996003860471579,-4.303710135019717
1770546540.8667169,right_wheel,0.16,2.0,1.6
1770546540.88725,left_hip,0.09270509831248422,0.8963496494224668,0.9270509831248421
1770546540.88725,left_knee,0.4455032620941839,0.7131266093906595,4.455032620941839
1770546540.88725,left_wheel,0.2,2.0,2.0
1770546540.88725,right_hip,-0.09270509831248418,-0.8963496494224669,-0.9270509831248418
1770546540.88725,right_knee,-0.4455032620941839,-0.7131266093906597,-4.455032620941839
1770546540.88725,right_wheel,0.2,2.0,2.0
1770546540.9078496,left_hip,0.11043736580540338,0.8762936932641194,1.1043736580540338
1770546540.9078496,left_knee,0.45887731284199057,0.6238384478034547,4.588773128419906
1770546540.9078496,left_wheel,0.24,2.0,2.4
1770546540.9078496,right_hip,-0.11043736580540338,-0.8762936932641194,-1.1043736580540338
1770546540.9078496,right_knee,-0.4588773128419906,-0.6238384478034542,-4.5887731284199065
1770546540.9078496,right_wheel,0.24,2.0,2.4
1770546540.9283295,left_hip,0.1277337874695218,0.8527794062389659,1.277337874695218
1770546540.9283295,left_knee,0.4704403844771128,0.5320882808674461,4.704403844771128
1770546540.9283295,left_wheel,0.28,2.0,2.8000000000000003
1770546540.9283295,right_hip,-0.1277337874695218,-0.8527794062389659,-1.277337874695218
1770546540.9283295,right_knee,-0.4704403844771127,-0.5320882808674463,-4.704403844771127
1770546540.9283295,right_wheel,0.28,2.0,2.8000000000000003
1770546540.9491317,left_hip,0.1445261022305146,0.8258995884952389,1.445261022305146
1770546540.9491317,left_knee,0.48014684283847153,0.43823820457486684,4.801468428384715
1770546540.9491317,left_wheel,0.32,2.0,3.2
1770546540.9491317,right_hip,-0.14452610223051449,-0.825899588495239,-1.4452610223051447
1770546540.9491317,right_knee,-0.4801468428384715,-0.43823820457486734,-4.801468428384715
1770546540.9491317,right_wheel,0.32,2.0,3.2
1770546540.9698422,left_hip,0.16074803849369898,0.7957603223933523,1.6074803849369899
1770546540.9698422,left_knee,0.48795838096937366,0.3426586023008217,4.879583809693736
1770546540.9698422,left_wheel,0.36,2.0,3.5999999999999996
1770546540.9698422,right_hip,-0.16074803849369892,-0.7957603223933523,-1.6074803849369892
1770546540.9698422,right_knee,-0.4879583809693736,-0.3426586023008225,-4.879583809693736
1770546540.9698422,right_wheel,0.36,2.0,3.5999999999999996
1770546540.990214,left_hip,0.17633557568774194,0.762480553847289,1.7633557568774194
1770546540.990214,left_knee,0.4938441702975689,0.24572668306931938,4.938441702975689
1770546540.990214,left_wheel,0.4,2.0,4.0
1770546540.990214,right_hip,-0.1763355756877419,-0.7624805538472891,-1.7633557568774192
1770546540.990214,right_knee,-0.49384417029756883,-0.24572668306931958,-4.938441702975688
1770546540.990214,right_wheel,0.4,2.0,4.0
1770546541.0114477,left_hip,0.19122719692460688,0.7261916228994205,1.9122719692460688
1770546541.0114477,left_knee,0.49778098230154,0.1478249928815855,4.9778098230154
1770546541.0114477,left_wheel,0.44,2.0,4.4
1770546541.0114477,right_hip,-0.19122719692460688,-0.7261916228994205,-1.9122719692460688
1770546541.0114477,right_knee,-0.49778098230154,-0.147824992881585,-4.9778098230154
1770546541.0114477,right_wheel,0.44,2.0,4.4
1770546541.0329697,left_hip,0.20536413177860657,0.6870367453813625,2.0536413177860657
1770546541.0329697,left_knee,0.4997532801828658,0.049339904981763535,4.997532801828658
1770546541.0329697,left_wheel,0.48,2.0,4.8
1770546541.0329697,right_hip,-0.2053641317786066,-0.6870367453813625,-2.053641317786066
1770546541.0329697,right_knee,-0.4997532801828658,-0.04933990498176338,-4.997532801828658
1770546541.0329697,right_wheel,0.48,2.0,4.8
1770546541.0536034,left_hip,0.21869058822642345,0.6451704477065167,2.1869058822642344
1770546541.0536034,left_knee,0.4997532801828658,-0.04933990498176335,4.997532801828658
1770546541.0536034,left_wheel,0.52,2.0,5.2
1770546541.0536034,right_hip,-0.2186905882264234,-0.6451704477065169,-2.186905882264234
1770546541.0536034,right_knee,-0.4997532801828658,0.04933990498176281,-4.997532801828658
1770546541.0536034,right_wheel,0.52,2.0,5.2
1770546541.0743828,left_hip,0.23115397283273675,0.6007579570249136,2.3115397283273675
1770546541.0743828,left_knee,0.49778098230154,-0.14782499288158563,4.9778098230154
1770546541.0743828,left_wheel,0.56,2.0,5.6000000000000005
1770546541.0743828,right_hip,-0.2311539728327368,-0.6007579570249136,-2.311539728327368
1770546541.0743828,right_knee,-0.49778098230154,0.1478249928815858,-4.9778098230154
1770546541.0743828,right_wheel,0.56,2.0,5.6000000000000005
1770546541.0950248,left_hip,0.2427050983124842,0.5539745491471371,2.4270509831248424
1770546541.0950248,left_knee,0.4938441702975689,-0.24572668306931922,4.938441702975689
1770546541.0950248,left_wheel,0.6,2.0,6.0
1770546541.0950248,right_hip,-0.24270509831248419,-0.5539745491471371,-2.427050983124842
1770546541.0950248,right_knee,-0.4938441702975689,0.245726683069319,-4.938441702975689
1770546541.0950248,right_wheel,0.6,2.0,6.0
1770546541.1156662,left_hip,0.25329837765060453,0.5050048568107739,2.5329837765060454
1770546541.1156662,left_knee,0.4879583809693737,-0.34265860230082146,4.879583809693737
1770546541.1156662,left_wheel,0.64,2.0,6.4
1770546541.1156662,right_hip,-0.2532983776506044,-0.5050048568107744,-2.532983776506044
1770546541.1156662,right_knee,-0.4879583809693738,0.3426586023008206,-4.879583809693738
1770546541.1156662,right_wheel,0.64,2.0,6.4
1770546541.136462,left_hip,0.2628920040131591,0.4540421410193519,2.628920040131591
1770546541.136462,left_knee,0.48014684283847153,-0.4382382045748669,4.801468428384715
1770546541.136462,left_wheel,0.68,2.0,6.800000000000001
1770546541.136462,right_hip,-0.26289200401315904,-0.45404214101935203,-2.6289200401315904
1770546541.136462,right_knee,-0.48014684283847153,0.43823820457486673,-4.801468428384715
1770546541.136462,right_wheel,0.68,2.0,6.800000000000001
1770546541.1567569,left_hip,0.2714481157398059,0.40128752832944964,2.7144811573980587
1770546541.1567569,left_knee,0.4704403844771127,-0.5320882808674463,4.704403844771127
1770546541.1567569,left_wheel,0.72,2.0,7.199999999999999
1770546541.1567569,right_hip,-0.2714481157398058,-0.4012875283294499,-2.7144811573980583
1770546541.1567569,right_knee,-0.4704403844771128,0.5320882808674458,-4.704403844771128
1770546541.1567569,right_wheel,0.72,2.0,7.199999999999999
1770546541.1774702,left_hip,0.27893294576647537,0.346949217096064,2.7893294576647536
1770546541.1774702,left_knee,0.4588773128419906,-0.6238384478034544,4.5887731284199065
1770546541.1774702,left_wheel,0.76,2.0,7.6
1770546541.1774702,right_hip,-0.2789329457664754,-0.34694921709606374,-2.7893294576647545
1770546541.1774702,right_knee,-0.4588773128419905,0.6238384478034549,-4.588773128419906
1770546541.1774702,right_wheel,0.76,2.0,7.6
1770546541.1980462,left_hip,0.285316954888546,0.29124165580882,2.85316954888546
1770546541.1980462,left_knee,0.44550326209418395,-0.7131266093906594,4.455032620941839
1770546541.1980462,left_wheel,0.8,2.0,8.0
1770546541.1980462,right_hip,-0.285316954888546,-0.2912416558088201,-2.85316954888546
1770546541.1980462,right_knee,-0.445503262094184,0.7131266093906593,-4.45503262094184
1770546541.1980462,right_wheel,0.8,2.0,8.0
1770546541.219178,left_hip,0.2905749483385893,0.23438469676175488,2.9057494833858932
1770546541.219178,left_knee,0.43037101350197193,-0.7996003860471563,4.3037101350197196
1770546541.219178,left_wheel,0.84,2.0,8.4
1770546541.219178,right_hip,-0.29057494833858927,-0.2343846967617552,-2.905749483385893
1770546541.219178,right_knee,-0.430371013501972,0.7996003860471563,-4.3037101350197196
1770546541.219178,right_wheel,0.84,2.0,8.4
1770546541.239834,left_hip,0.29468617521860657,0.17660272839675323,2.9468617521860656
1770546541.239834,left_knee,0.41354028713728086,-0.8829185052825949,4.135402871372809
1770546541.239834,left_wheel,0.88,2.0,8.8
1770546541.239834,right_hip,-0.2946861752186066,-0.17660272839675314,-2.9468617521860665
1770546541.239834,right_knee,-0.4135402871372809,0.8829185052825946,-4.1354028713728095
1770546541.239834,right_wheel,0.88,2.0,8.8
1770546541.2601895,left_hip,0.29763441039434335,0.11812378974488158,2.9763441039434335
1770546541.2601895,left_knee,0.39507750618784526,-0.9627521485447778,3.9507750618784527
1770546541.2601895,left_wheel,0.92,2.0,9.200000000000001
1770546541.2601895,right_hip,-0.2976344103943433,-0.1181237897448819,-2.976344103943433
1770546541.2601895,right_knee,-0.3950775061878453,0.9627521485447775,-3.950775061878453
1770546541.2601895,right_wheel,0.92,2.0,9.200000000000001
1770546541.2808952,left_hip,0.2994080185284815,0.059178670460513345,2.994080185284815
1770546541.2808952,left_knee,0.37505553481522985,-1.0387862489162734,3.7505553481522984
1770546541.2808952,left_wheel,0.96,2.0,9.6
1770546541.2808952,right_hip,-0.2994080185284815,-0.05917867046051304,-2.994080185284815
1770546541.2808952,right_knee,-0.37505553481522974,1.0387862489162738,-3.7505553481522975
1770546541.2808952,right_wheel,0.96,2.0,9.6
1770546541.3014915,left_hip,0.3,5.771012081165369e-17,3.0
1770546541.3014915,left_knee,0.3535533905932738,-1.1107207345395915,3.5355339059327378
1770546541.3014915,left_wheel,1.0,2.0,10.0
1770546541.3014915,right_hip,-0.3,-1.7313036243496108e-16,-3.0
1770546541.3014915,right_knee,-0.35355339059327384,1.1107207345395913,-3.5355339059327386
1770546541.3014915,right_wheel,1.0,2.0,10.0
1770546541.3221087,left_hip,0.2994080185284815,-0.05917867046051323,2.994080185284815
1770546541.3221087,left_knee,0.3306559326618259,-1.1782717128637168,3.306559326618259
1770546541.3221087,left_wheel,1.04,2.0,10.4
1770546541.3221087,right_hip,-0.2994080185284815,0.059178670460512686,-2.994080185284815
1770546541.3221087,right_knee,-0.33065593266182614,1.1782717128637161,-3.3065593266182614
1770546541.3221087,right_wheel,1.04,2.0,10.4
1770546541.3426094,left_hip,0.2976344103943433,-0.11812378974488169,2.976344103943433
1770546541.3426094,left_knee,0.3064535268264882,-1.2411725910383105,3.0645352682648817
1770546541.3426094,left_wheel,1.08,2.0,10.8
1770546541.3426094,right_hip,-0.29763441039434335,0.11812378974488155,-2.9763441039434335
1770546541.3426094,right_knee,-0.30645352682648824,1.2411725910383105,-3.0645352682648825
1770546541.3426094,right_wheel,1.08,2.0,10.8
1770546541.3629398,left_hip,0.29468617521860657,-0.1766027283967533,2.9468617521860656
1770546541.3629398,left_knee,0.28104168892606524,-1.2991751280338955,2.8104168892606523
1770546541.3629398,left_wheel,1.12,2.0,11.200000000000001
1770546541.3629398,right_hip,-0.29468617521860657,0.17660272839675362,-2.9468617521860656
1770546541.3629398,right_knee,-0.2810416889260651,1.2991751280338957,-2.8104168892606514
1770546541.3629398,right_wheel,1.12,2.0,11.200000000000001
1770546541.383571,left_hip,0.2905749483385893,-0.23438469676175455,2.9057494833858932
1770546541.383571,left_knee,0.2545207078751857,-1.352050414335788,2.545207078751857
1770546541.383571,left_wheel,1.16,2.0,11.6
1770546541.383571,right_hip,-0.2905749483385893,0.23438469676175486,-2.9057494833858932
1770546541.383571,right_knee,-0.2545207078751856,1.3520504143357885,-2.545207078751856
1770546541.383571,right_wheel,1.16,2.0,11.6
1770546541.4039898,left_hip,0.2853169548885461,-0.2912416558088199,2.853169548885461
1770546541.4039898,left_knee,0.22699524986977343,-1.3995897753453763,2.269952498697734
1770546541.4039898,left_wheel,1.2,2.0,12.0
1770546541.4039898,right_hip,-0.2853169548885461,0.2912416558088198,-2.853169548885461
1770546541.4039898,right_knee,-0.22699524986977349,1.3995897753453763,-2.2699524986977346
1770546541.4039898,right_wheel,1.2,2.0,12.0
1770546541.4255543,left_hip,0.27893294576647537,-0.3469492170960639,2.7893294576647536
1770546541.4255543,left_knee,0.1985739453173903,-1.4416055949234228,1.985739453173903
1770546541.4255543,left_wheel,1.24,2.0,12.4
1770546541.4255543,right_hip,-0.2789329457664755,0.3469492170960634,-2.789329457664755
1770546541.4255543,right_knee,-0.1985739453173906,1.4416055949234226,-1.9857394531739059
1770546541.4255543,right_wheel,1.24,2.0,12.4
1770546541.4462156,left_hip,0.2714481157398058,-0.4012875283294497,2.7144811573980583
1770546541.4462156,left_knee,0.16936896012264566,-1.477932055825255,1.6936896012264566
1770546541.4462156,left_wheel,1.28,2.0,12.8
1770546541.4462156,right_hip,-0.2714481157398059,0.4012875283294496,-2.7144811573980587
1770546541.4462156,right_knee,-0.1693689601226457,1.477932055825255,-1.693689601226457
1770546541.4462156,right_wheel,1.28,2.0,12.8
1770546541.467102,left_hip,0.26289200401315904,-0.4540421410193522,2.6289200401315904
