timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1770546540.76563,0.0,0.0,0.0,1.0,0.1,0.05,0.5,0.0,0.1,9.81
1770546540.8050308,0.0,0.0,0.004999979166692708,0.9999875000260416,0.09996841892833,0.049964473632029466,0.5,0.0025132079766705217,0.09999210442038162,9.81
1770546540.8259706,0.0,0.0,0.009999833334166664,0.9999500004166653,0.09987369566060175,0.0498579450130307,0.5,0.005026019088667497,0.09996841892833,9.81
1770546540.846358,0.0,0.0,0.01499943750632809,0.9998875021093592,0.0997158900260614,0.04968056552600042,0.5,0.007538036533986908,0.09992894726405893,9.81
1770546540.8667521,0.0,0.0,0.01999866669333308,0.9998000066665778,0.09949510169813003,0.049432587236895704,0.5,0.010048863635953913,0.09987369566060175,9.81
1770546540.8872874,0.0,0.0,0.024997395914712332,0.9996875162757026,0.0992114701314478,0.04911436253643444,0.5,0.012558103905862676,0.09980267284282716,9.81
1770546540.9078765,0.0,0.0,0.02999550020249566,0.9995500337489875,0.09886517447379141,0.04872634363932886,0.5,0.015065361105586546,0.0997158900260614,9.81
1770546540.928364,0.0,0.0,0.034992854604336196,0.9993875625234886,0.09845643345292054,0.0482690819416637,0.5,0.017570239310148637,0.09961336091431726,9.81
1770546540.9491832,0.0,0.0,0.03998933418663416,0.9992001066609779,0.0979855052384247,0.04774322723733215,0.5,0.02007234297024298,0.09949510169813003,9.81
1770546540.9698722,0.0,0.0,0.044984814037660234,0.9989876708478425,0.09745268727865772,0.04714952679464323,0.5,0.02257127697469634,0.09936113105200084,9.81
1770546540.9902642,0.0,0.0,0.04997916927067833,0.9987502603949663,0.09685831611286311,0.04648882429441257,0.5,0.02506664671286085,0.0992114701314478,9.81
1770546541.0116456,0.0,0.0,0.05497227502706773,0.9984878812375985,0.0962027671586086,0.04576205863104588,0.5,0.02755805813692762,0.09904614256966512,9.81
1770546541.0330186,0.0,0.0,0.059964006479444595,0.9982005399352042,0.0954864544746643,0.04497026257831856,0.5,0.030045117824151413,0.09886517447379141,9.81
1770546541.053635,0.0,0.0,0.0649542388347826,0.9978882436713011,0.09470983049947444,0.04411456132174767,0.5,0.03252743303897672,0.0986685944207868,9.81
1770546541.0744274,0.0,0.0,0.06994284733753277,0.9975510002532796,0.09387338576538741,0.043196170859641767,0.5,0.035004611795055214,0.09845643345292054,9.81
1770546541.0950854,0.0,0.0,0.07492970727274234,0.9971888181122075,0.09297764858882515,0.04221639627510076,0.5,0.03747626291714492,0.09822872507286888,9.81
1770546541.1157327,0.0,0.0,0.0799146939691727,0.9968017063026194,0.09202318473658705,0.04117662988142137,0.5,0.039941996102881405,0.0979855052384247,9.81
1770546541.1364892,0.0,0.0,0.08489768280241602,0.9963896745022904,0.09101059706849957,0.04007834924354384,0.5,0.04240142198441093,0.09772681235681935,9.81
1770546541.156793,0.0,0.0,0.08987854919801104,0.9959527330119943,0.08994052515663711,0.038923115078351174,0.5,0.044854152189876234,0.09745268727865772,9.81
1770546541.1775117,0.0,0.0,0.0948571686345573,0.9954908927552453,0.08881364488135446,0.0377125690368052,0.5,0.047299799404744935,0.0971631732914674,9.81
1770546541.1981537,0.0,0.0,0.09983341664682815,0.9950041652780258,0.08763066800438636,0.03644843137107058,0.5,0.04973797743297096,0.09685831611286311,9.81
1770546541.2192273,0.0,0.0,0.10480716882888248,0.9944925627484974,0.08639234171928353,0.03513249848994247,0.5,0.05216830125797939,0.0965381638833274,9.81
1770546541.2398863,0.0,0.0,0.10977830083717481,0.9939560979566968,0.08509944817946918,0.03376664040605123,0.5,0.054590387103465046,0.0962027671586086,9.81
1770546541.2602222,0.0,0.0,0.11474668839366382,0.9933947843142158,0.08375280400421418,0.03235279807847222,0.5,0.05700385249399523,0.09585217890173758,9.81
1770546541.2809637,0.0,0.0,0.11971220728891936,0.9928086358538663,0.08235325976284275,0.03089298065451672,0.5,0.05940831631540699,0.0954864544746643,9.81
1770546541.301521,0.0,0.0,0.12467473338522769,0.992197667229329,0.08090169943749476,0.029389262614623657,0.5,0.06180339887498948,0.09510565162951536,9.81
1770546541.3221343,0.0,0.0,0.12963414261969486,0.9915618937147881,0.07939903986478354,0.027843780824409404,0.5,0.0641887219614419,0.09470983049947444,9.81
1770546541.3426487,0.0,0.0,0.1345903110073483,0.9909013312045479,0.07784623015670233,0.026258731498064788,0.5,0.06656390890459733,0.09429905358928645,9.81
1770546541.3630373,0.0,0.0,0.1395431146442365,0.9902159962126371,0.07624425110114479,0.02463636707741458,0.5,0.06892858463490341,0.09387338576538741,9.81
1770546541.383632,0.0,0.0,0.1444924297105264,0.9895059058723947,0.07459411454241822,0.022978993031074396,0.5,0.07128237574265014,0.0934328942456612,9.81
1770546541.404026,0.0,0.0,0.14943813247359922,0.9887710779360422,0.07289686274214116,0.021288964578253633,0.5,0.07362491053693558,0.09297764858882515,9.81
1770546541.4255862,0.0,0.0,0.1543800992911434,0.9880115307742399,0.07115356772092855,0.019568683341860127,0.5,0.07595581910436022,0.09250772068344582,9.81
1770546541.4462614,0.0,0.0,0.15931820661424598,0.9872272833756269,0.0693653305812805,0.01782059393566254,0.5,0.0782747333674405,0.09202318473658705,9.81
1770546541.4671302,0.0,0.0,0.16425233099048098,0.9864183553463477,0.06753328081210246,0.016047180490360472,0.5,0.08058128714273254,0.09152411726209175,9.81
1770546541.4877324,0.0,0.0,0.16918234906699603,0.9855847669095608,0.06565857557529564,0.014250963123498809,0.5,0.08287511619865684,0.09101059706849957,9.81
1770546541.5083046,0.0,0.0,0.17410813759359597,0.9847265389049334,0.06374239897486897,0.012434494358242738,0.5,0.08515585831301455,0.09048270524660196,9.81
1770546541.528929,0.0,0.0,0.17902957342582418,0.9838436927881214,0.06178596130903344,0.010600355496102738,0.5,0.08742315333018658,0.08994052515663711,9.81
1770546541.5495777,0.0,0.0,0.18394653352804122,0.9829362506302315,0.059790498305751894,0.008751152948763802,0.5,0.08967664321800645,0.08938414241512638,9.81
1770546541.570014,0.0,0.0,0.18885889497650057,0.9820042351172703,0.05775727034222677,0.00688951453423191,0.5,0.09191597212429757,0.08881364488135446,9.81
1770546541.590719,0.0,0.0,0.19376653496242194,0.9810476695495772,0.05568756164881881,0.005018085742560746,0.5,0.0941407864330665,0.08822912264349533,9.81
