timestamp,joint_name,command,command_type
1770546540.7842793,left_hip,0.009229930207957326,position
1770546540.7842793,left_knee,0.40632890006309236,position
1770546540.7842793,left_wheel,-0.10495100491506722,position
1770546540.7842793,right_hip,-0.12010700643814033,position
1770546540.7842793,right_knee,-0.3637519103415424,position
1770546540.7842793,right_wheel,0.09379159342264598,position
1770546540.805065,left_hip,0.08174822711309686,position
1770546540.805065,left_knee,0.5182664247350885,position
1770546540.805065,left_wheel,0.019991609466728823,position
1770546540.805065,right_hip,0.034911179162891215,position
1770546540.805065,right_knee,-0.4020815149646925,position
1770546540.805065,right_wheel,0.06851750458484396,position
1770546540.8260038,left_hip,0.1082086646993885,position
1770546540.8260038,left_knee,0.2320398824196826,position
1770546540.8260038,left_wheel,-0.13715748219311424,position
1770546540.8260038,right_hip,-0.03742977108271564,position
1770546540.8260038,right_knee,-0.2862979639522003,position
1770546540.8260038,right_wheel,0.11787598226792173,position
1770546540.846404,left_hip,-0.02660607529282024,position
1770546540.846404,left_knee,0.5019526741016767,position
1770546540.846404,left_wheel,0.05516286706561689,position
1770546540.846404,right_hip,-0.11036714915465592,position
1770546540.846404,right_knee,-0.3446220887777007,position
1770546540.846404,right_wheel,0.16156073512749805,position
1770546540.866783,left_hip,0.059511778562871515,position
1770546540.866783,left_knee,0.3230604433843665,position
1770546540.866783,left_wheel,0.23754424664629759,position
1770546540.866783,right_hip,-0.22006425340906294,position
1770546540.866783,right_knee,-0.5418272034711591,position
1770546540.866783,right_wheel,0.05794283272660515,position
1770546540.887333,left_hip,0.022355944967753102,position
1770546540.887333,left_knee,0.5241093246689776,position
1770546540.887333,left_wheel,0.13537047401503954,position
1770546540.887333,right_hip,-0.13694082330113694,position
1770546540.887333,right_knee,-0.514422774816508,position
1770546540.887333,right_wheel,0.22840466502402257,position
1770546540.907902,left_hip,0.064336817260939,position
1770546540.907902,left_knee,0.6086542834812907,position
1770546540.907902,left_wheel,0.15091673515102316,position
1770546540.907902,right_hip,-0.13195615772246605,position
1770546540.907902,right_knee,-0.5304653638291786,position
1770546540.907902,right_wheel,0.2200715071152733,position
1770546540.9283965,left_hip,-0.1402122309908294,position
1770546540.9283965,left_knee,0.43364591304687944,position
1770546540.9283965,left_wheel,0.25567189962621073,position
1770546540.9283965,right_hip,-0.14948546296900675,position
1770546540.9283965,right_knee,-0.45259084499608726,position
1770546540.9283965,right_wheel,0.1183124032192987,position
1770546540.9492311,left_hip,0.2505684767134092,position
1770546540.9492311,left_knee,0.34984832014731493,position
1770546540.9492311,left_wheel,0.43245472120372236,position
1770546540.9492311,right_hip,-0.1956217148031903,position
1770546540.9492311,right_knee,-0.5751593852125556,position
1770546540.9492311,right_wheel,0.30309382799428203,position
1770546540.9699016,left_hip,0.16504506791302198,position
1770546540.9699016,left_knee,0.42814982330347406,position
1770546540.9699016,left_wheel,0.3134264035698312,position
1770546540.9699016,right_hip,0.06611167189790867,position
1770546540.9699016,right_knee,-0.5534316949156423,position
1770546540.9699016,right_wheel,0.20428044802251336,position
1770546540.9902997,left_hip,0.13453847836810912,position
1770546540.9902997,left_knee,0.3926164830700361,position
1770546540.9902997,left_wheel,0.24318425026862384,position
1770546540.9902997,right_hip,-0.05794803629325031,position
1770546540.9902997,right_knee,-0.42899355416021334,position
1770546540.9902997,right_wheel,0.3522962699071292,position
1770546541.0118153,left_hip,0.20054889510882895,position
1770546541.0118153,left_knee,0.6329780187204207,position
1770546541.0118153,left_wheel,0.26013243700847016,position
1770546541.0118153,right_hip,-0.0512266219590686,position
1770546541.0118153,right_knee,-0.49015102411360517,position
1770546541.0118153,right_wheel,0.4633043320354471,position
1770546541.0330563,left_hip,0.22113317469567956,position
1770546541.0330563,left_knee,0.4102777942260392,position
1770546541.0330563,left_wheel,0.5578281104743048,position
1770546541.0330563,right_hip,-0.18858865659654694,position
1770546541.0330563,right_knee,-0.32285543215696655,position
1770546541.0330563,right_wheel,0.39863316262893983,position
1770546541.0536726,left_hip,0.2780044473917054,position
1770546541.0536726,left_knee,0.4565334930975119,position
1770546541.0536726,left_wheel,0.531984321315153,position
1770546541.0536726,right_hip,-0.11876806324197227,position
1770546541.0536726,right_knee,-0.39824984895782256,position
1770546541.0536726,right_wheel,0.6293006833906301,position
1770546541.0744886,left_hip,0.32754338085321305,position
1770546541.0744886,left_knee,0.35540981909335134,position
1770546541.0744886,left_wheel,0.5413038759919353,position
1770546541.0744886,right_hip,-0.16431497995089403,position
1770546541.0744886,right_knee,-0.44910002402380433,position
1770546541.0744886,right_wheel,0.6159696632033328,position
1770546541.0951242,left_hip,0.11982092850076495,position
1770546541.0951242,left_knee,0.5288896539175678,position
1770546541.0951242,left_wheel,0.6231333090683776,position
1770546541.0951242,right_hip,-0.28941693035144633,position
1770546541.0951242,right_knee,-0.4699907349939217,position
1770546541.0951242,right_wheel,0.4935846186651372,position
1770546541.1157947,left_hip,0.1997480617429816,position
1770546541.1157947,left_knee,0.4515561820734741,position
1770546541.1157947,left_wheel,0.6793874337808237,position
1770546541.1157947,right_hip,-0.18576831472012034,position
1770546541.1157947,right_knee,-0.2963691730208398,position
1770546541.1157947,right_wheel,0.5498461360249143,position
1770546541.136516,left_hip,0.18843552524019497,position
1770546541.136516,left_knee,0.39626481749806874,position
1770546541.136516,left_wheel,0.5952518373399991,position
1770546541.136516,right_hip,-0.3331520389859668,position
1770546541.136516,right_knee,-0.44759761485145816,position
1770546541.136516,right_wheel,0.7687025779310471,position
1770546541.1568494,left_hip,0.413380115101212,position
1770546541.1568494,left_knee,0.45410947291896386,position
1770546541.1568494,left_wheel,0.6696726313944387,position
1770546541.1568494,right_hip,-0.22594825876192787,position
1770546541.1568494,right_knee,-0.4587197944278943,position
1770546541.1568494,right_wheel,0.8721772634397356,position
1770546541.177571,left_hip,0.35737507099228344,position
1770546541.177571,left_knee,0.43160522412522023,position
1770546541.177571,left_wheel,0.7040781487398702,position
1770546541.177571,right_hip,-0.23167090946112268,position
1770546541.177571,right_knee,-0.43575674850405877,position
1770546541.177571,right_wheel,0.8176655739103128,position
1770546541.198267,left_hip,0.23172575028479384,position
1770546541.198267,left_knee,0.2709181446229442,position
1770546541.198267,left_wheel,0.7153854205854812,position
1770546541.198267,right_hip,-0.2539831225567041,position
1770546541.198267,right_knee,-0.35504715953880883,position
1770546541.198267,right_wheel,0.8590207511292022,position
1770546541.219255,left_hip,0.1212517535741203,position
1770546541.219255,left_knee,0.38889888718051896,position
